method,m,heterogeneity,replication,seed,equal_objective,optimized_objective,improvement_percent,max_share,entropy,exact_joint_violation,alpha_allocation
cantelli,50,1.5,24,31,1580.3480629279106,1341.2452473755159,15.129756612566032,0.06303778499460169,0.9390890733099468,5.229385486561538e-71,"[0.0003728634894931103,0.0011188022757063405,0.0007936333265994196,0.00041648756796181126,0.0006391002236419069,0.0009464367790493603,0.0008444026706773193,0.0009596186934768239,0.0011713882719661894,0.00023530432806065485,0.0031091115733856167,0.0015054045042948287,0.0005425197955603439,0.0009684987626323786,0.001726773642838983,0.0001334572398657275,0.0021433811989973583,0.0013848185754193677,0.0005657906749835283,0.001832959840828174,0.0025359224838060277,0.0011754091511836252,0.0003347837053412046,8.648992705935474e-05,0.0005963661373530297,0.001107843420728091,0.0004991032438093122,0.0010922487840148189,0.0012523009903734807,0.000753777384843112,0.0006927126221515378,0.0002255768687919281,0.0003957403010665156,0.0012969343112420718,0.0016249252160647318,0.0011987564874316008,0.0009724176029648361,0.0015584997172498108,0.0031518892497556152,6.152917863852074e-05,8.658469970657027e-05,0.00042547363569248443,0.0020371453988544098,0.0007563521504796512,0.0013482721819730494,0.00040244099914905256,0.0005256669161752656,0.0009601029340898094,0.0010001938410328925,0.0004337870239433535]"
cvar,50,1.5,24,31,168.35450385319973,161.5748843010122,4.026990307369011,0.10449189281360008,0.8693210017373723,0.01886939598352353,"[0.00016520683232036632,0.0009619543839586978,0.0005530649798495957,0.00019705416622018389,0.0003906774227879256,0.0007342971002873629,0.0006110642873888524,0.0007508542358100982,0.0010361188711976675,7.951715841344126e-05,0.005107788556780947,0.0015561844207343963,0.0003005428700255927,0.0007620889821856782,0.0019455041567566023,3.2439949145886756e-05,0.002769387098523265,0.0013588680293682887,0.00032142880204841137,0.0021443761526565635,0.003649691349975607,0.001041878388272712,0.0001391800736835359,1.638409344653255e-05,0.0003496801647994536,0.000946771582471087,0.00026302883909378935,0.0009253297087266998,0.0011544146700359624,0.0005091173848109569,0.0004445459242703259,7.437153561430375e-05,0.00018164254907522822,0.0012218059732411013,0.0017620917834942572,0.0010755683890275457,0.0007670676218783714,0.0016463994803737336,0.005224594640680004,9.597276866077451e-06,1.641233190227797e-05,0.00020387626855131522,0.0025482746029462044,0.0005119138581646519,0.001301172812863649,0.00018656786747229268,0.0002857545425471327,0.0007514652025852529,0.0008027166669206697,0.00021026595974945014]"
bernstein,100,0.0,24,31,389.89492070408096,389.8949207040099,1.822395466134789e-11,0.009999999999999998,0.9999999999999997,0.004819019567267525,"[0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889]"
cantelli,100,0.0,24,31,4471.01778122163,4471.01778122163,0.0,0.009999999999999997,0.9999999999999997,-0.0,"[0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005]"
cvar,100,0.0,24,31,355.4380693853894,355.4380693853894,0.0,0.009999999999999997,0.9999999999999997,0.018766978232792247,"[0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005]"
bernstein,100,0.5,24,31,389.89492070408113,387.4078647833039,0.637878512571035,0.022807054415877583,0.9776161143339015,0.0048536332107521575,"[0.000499993271472375,0.00046049366304287464,0.0005782371552031202,0.00029272329104573867,0.00039598110650257586,0.00028088276044572065,0.0008751739620770921,0.0007569141035222262,0.0009984397195285269,0.0003424767069696373,0.0009801074218106004,0.0006068756805656813,0.0003689830017300252,0.0004972208375681985,0.0004345462349051295,0.00025231297131091937,0.0010775875341205547,0.0001780057250265785,0.000515262190097157,0.00046377563951796835,0.00024282080368036527,0.0005218754413085393,0.00048623672441205223,0.00021044453263852409,0.0003379205961330353,0.00016013349645081852,0.0005320943260888878,0.0009638106122885676,0.00114035272079451,0.0005136196428685988,0.00039987771599372295,0.0003977333879461746,0.00024301701159735838,0.0004317868891865897,0.0007875472441283336,0.00038730476007792073,0.00030156382465985454,0.0003148470076915478,0.0008791512942910482,0.00018656976336526584,0.00018067190655666495,0.0006994218702162043,0.00059274765178753,0.0002947126748365787,0.0005170832579461601,0.0006549279897929432,0.0001836447515921649,0.000676656811306767,0.0010733214541125773,0.0005526045005620614,0.00030359865784610927,0.0008274660185264946,0.00038730072784631396,0.0003719434744358385,0.0005898651026282092,0.00047346574465352044,0.0003872996472484101,0.0004501082371675462,0.0003147587579143739,0.00034663311878907466,0.00040940117228323655,0.00048101144186734533,0.0006783933139846766,0.0005804721488971523,0.0008946670921718739,0.0005834874677345339,0.0008056855364485773,0.0005941343774696592,0.0005864770537541358,0.00046778702349505085,0.0007429004766420207,0.0005953863364861921,0.00014369104079058423,0.0004272353700448301,0.00028756905839685235,0.0005011497077884572,0.0004203386835014822,0.00045008483153022923,0.0004062380336510151,0.00032090132465178935,0.0007677754656709389,0.00027881467259442834,0.0004474694300866659,0.0003764558403226378,0.0005519601180941924,0.0004103689024949455,0.00018306506849897737,0.0009282843278608757,0.0003526690332207263,0.0001608301779859458,0.00021884826411962415,0.00043893074485302456,0.0003250708019825838,0.0004350160624449641,0.000624717479873114,0.0009895842159916802,0.0005143450076537559,0.0006591183513859514,0.00026382875908792573,0.0005229026563850661]"
cantelli,100,0.5,24,31,4471.0177812216325,4335.5913948093585,3.028983400179433,0.01710552689474997,0.9909455553432347,2.4694737317213808e-256,"[0.0005128166010871984,0.0004871809684059195,0.0005613940398502883,0.0003671045390543084,0.0004434051854308416,0.0003577390945270795,0.0007261133202866245,0.0006636175956532846,0.0007878256176858276,0.00040497118512324124,0.0007788451256714311,0.0005785280611497322,0.00042427910000233883,0.0005110434058057689,0.0004698775378877651,0.0003344972873234897,0.0008258772491661919,0.00026875106399057447,0.0005225150880419855,0.0004893425024806486,0.0003265558690383841,0.0005266811402427125,0.0005039803206000372,0.00029853075399364674,0.0004015954870434188,0.00025146439936049955,0.000533078668072878,0.0007708062741928469,0.0008552763447407425,0.000521477159118735,0.0004461236615814323,0.0004446289340700601,0.00032672120655161,0.0004680143093058687,0.0006801513141357,0.0004373149017255915,0.0003740029507777315,0.0003842243724889547,0.0007281557192802856,0.0002768000555302095,0.00027127233104514944,0.0006318650861267907,0.0005701155817562415,0.0003686637549997159,0.0005236643308707395,0.000606588341133172,0.00027406702281356865,0.0006190130955240133,0.0008238548951273123,0.0005457774065161498,0.00037557976356410416,0.0007013248911456882,0.00043731205922064513,0.00042640201183378427,0.0005683896693348891,0.000495690318625529,0.0004373112974557028,0.0004803015794144774,0.00038415701504617534,0.00040803575425463494,0.00045272520179177753,0.0005005987234388207,0.0006199993014098312,0.0005627428633276635,0.0007360889064663505,0.0005645594301151572,0.0006898228830198819,0.0005709447176782847,0.0005663569062556006,0.0004919764353571103,0.0006559671828891263,0.0005716926311766643,0.00023490344004673973,0.0004649308779293525,0.0003630458570612887,0.0005135551126144665,0.0004602345003844649,0.00048028600665669615,0.0004505391691632402,0.00038882828117255217,0.0006695091819935854,0.0003560879594557596,0.000478543898623837,0.0004296253263652962,0.0005453812461089252,0.00045339269722302416,0.0002735234322901901,0.0007530948348689255,0.00041246113408801877,0.0002521515171826805,0.00030595393003851737,0.00047282880209397425,0.0003919795743904188,0.00047019433110027535,0.0005890441275494183,0.0007834957017512714,0.0005219356765220108,0.0006089967545940507,0.000343980425660899,0.0005273264040491291]"
cvar,100,0.5,24,31,355.4380693853894,352.8781738072152,0.7202086097869754,0.022814591406654622,0.9775940300829834,0.018775310984731817,"[0.0004999753004646489,0.00046045650765846766,0.0005782603331614532,0.0002926221109876887,0.00039591550727972934,0.00028077851216805317,0.0008753768443946985,0.0007570422617053269,0.0009987228526572639,0.00034239087578412207,0.000980378521209896,0.0006069147906643311,0.0003689067633278391,0.0004972014816626278,0.0004344971710148355,0.00025220239092641714,0.001077922855499768,0.00017788747251037563,0.0005152519430962874,0.0004637400314057604,0.0002427084849318625,0.0005218685890292014,0.00048621193675551974,0.00021032784531982944,0.0003378332084892113,0.00016001581849542346,0.0005320927756871473,0.0009640710375232355,0.0011407295703327312,0.0005136085572540216,0.0003998137190266127,0.00039766850724612065,0.00024290472680847284,0.00043173659421150086,0.0007876944647629044,0.00038723565212137837,0.00030146509155753055,0.0003147521887919956,0.0008793567360992111,0.00018645161695473127,0.00018055366185114268,0.0006995149601494458,0.0005927788503657604,0.00029461203404006057,0.0005170739428272238,0.0006549946963183111,0.00018352654266755905,0.00067673631111083,0.0010736539556125565,0.0005526137884676481,0.0003035005061711375,0.0008276384090979574,0.0003872316182788256,0.0003718683616730504,0.0005898946992348097,0.0004734347559943918,0.0003872305372484007,0.00045006624508482743,0.00031466391210217256,0.0003465487319418927,0.00040934115827018225,0.00048098410188171465,0.0006784738439026932,0.0005804965550737107,0.0008948825416002441,0.000583513535130309,0.0008058441508088266,0.0005941663482173412,0.0005865047728875888,0.000467753318510221,0.0007430199966855027,0.0005954190051912151,0.0001435749487065058,0.0004271830598973943,0.0002874665126243849,0.0005011323160724295,0.0004202833573123473,0.0004500428286515118,0.0004061766863349199,0.0003208083803216144,0.0007679103554028633,0.0002787099139116919,0.00044742622376543506,0.000376382463224843,0.0005519690616308724,0.0004103092984283008,0.00018294685038439392,0.000928521574158049,0.0003525867844382603,0.00016071245618805662,0.00021873246352012622,0.0004388836514739591,0.00032497918040432427,0.0004349672088684777,0.0006247667173399904,0.0009898615329102301,0.0005143342921549007,0.0006591875108164454,0.00026372053968543203,0.0005228963339964588]"
bernstein,100,1.0,24,31,389.89492070408113,381.02853913005777,2.2740438777741065,0.042977896914002535,0.9212088314950984,0.004942835014147764,"[0.0004113144028321638,0.0003490137306001428,0.0005499389030856091,0.0001415374521754252,0.0002583059390275713,0.0001303774262466616,0.0012615650783128324,0.0009427631319655276,0.0016441917837805508,0.00019344186807090518,0.001584017964405119,0.0006057471642674499,0.00022440273305137151,0.00040677368634054633,0.00031088522291744243,0.00010533537566146796,0.0019171599408627166,5.2679040493148556e-05,0.00043677667081808516,0.0003539943390566526,9.760513799599088e-05,0.00044804382670522627,0.00038903308859809186,7.345051413370422e-05,0.00018835186144644446,4.2701630237307854e-05,0.00046573821012850015,0.0015314864170963235,0.002148894845691877,0.00043400062295145825,0.0002633966647385896,0.0002605890397150342,9.776194899869403e-05,0.00030696080531272623,0.001020827234704922,0.0002471497520588139,0.0001501686830486666,0.00016361781691127643,0.00127310670287427,5.782933384961193e-05,5.425679621143385e-05,0.0008047428777063629,0.0005778755421893385,0.0001434574596859027,0.00043986485193115983,0.0007055097046748788,5.6043368853416105e-05,0.0007531456450269782,0.001901900230704009,0.0005022945409587573,0.000152191514282362,0.0011272874392324107,0.0002471446247801827,0.0002280036806034575,0.0005722702584108591,0.00036890673735713873,0.0002471432507296483,0.0003334868845664402,0.0001635265604195911,0.00019814462947198065,0.000276048404403174,0.0003807333403902174,0.0007570205050846222,0.0005541963738439088,0.0013186427367353113,0.0005599665459037264,0.0010685359736375476,0.0005805819335619228,0.0005657172455059604,0.00036013005430474685,0.0009081009167094833,0.000583030790537553,3.444294851360317e-05,0.0003005422184093814,0.00013662313542696082,0.0004132159219253378,0.0002909462386998621,0.00033345229272765487,0.00027181319748755656,0.00016993923588995414,0.0009700813197878087,0.00012847519176284255,0.0003295982762378831,0.00023354754375841548,0.0005011248448325762,0.00027735068811060316,5.5692737441174086e-05,0.001420100001337136,0.00020507469701256848,4.30710414045156e-05,7.939151789814662e-05,0.00031717250206860653,0.00017436239411747396,0.00031155591933150495,0.0006418925997085745,0.0016149815399165886,0.0004352254538278184,0.0007145737222074922,0.00011510852610258432,0.0004498068842800158]"
cantelli,100,1.0,24,31,4471.0177812216325,3997.6143677189766,10.588269532072989,0.02699675230582102,0.9662887814031338,3.2639844157959797e-163,"[0.0004852512921874028,0.0004379492154380559,0.0005815378922976113,0.0002486737842463554,0.0003627826040015976,0.00023614796113675477,0.0009728820838464129,0.0008126098231427584,0.0011452985228238865,0.0003026185767242067,0.0011193336370306335,0.000617577603275895,0.00033216150672123716,0.00048190136320909764,0.00040739254706608397,0.00020646147548427558,0.0012586208076762486,0.0001332792856438225,0.0005037790394052466,0.0004418439768248191,0.0001967749048420395,0.0005118443555833085,0.00046867292393845374,0.0001644509232758532,0.00029759472997102133,0.00011668576936109569,0.0005243544411961044,0.001096343944092991,0.0013498376152750449,0.000501779617108364,0.00036724449395718697,0.0003647877921760438,0.0001969742036666749,0.0004041681130673824,0.0008536080761122254,0.00035288549055550376,0.00025810708137548506,0.00027240733203455654,0.0009783632490148104,0.00014138178470345265,0.00013579159947877458,0.0007367042965775657,0.0005997473748344351,0.0002507905882190939,0.0005059975308249715,0.0006789402517165947,0.0001386037776780112,0.0007070393488817193,0.0012524634147233677,0.0005496338003444592,0.00026028796625550627,0.0009075856585192674,0.0003528809032559034,0.00033549370967710915,0.0005961216029960498,0.00045338147135981955,0.00035287967390725444,0.00042566835748334694,0.00027231183383116814,0.00030721580620946237,0.0003781932667108844,0.000462404715918486,0.0007092941073552951,0.000584335712339264,0.0009997995879517838,0.0005881143694162893,0.0008780583282515309,0.0006014931215308641,0.000591865305274722,0.00044661323880814134,0.0007939808458904522,0.0006030700312432644,0.0001018230902721899,0.0003988601872103323,0.00024320575566662175,0.0004866499148107625,0.00039084310077235404,0.0004256407556506846,0.0003745498812818062,0.0002789743544450065,0.0008271032941328056,0.00023397321069097785,0.0004225586181786133,0.000340584943890512,0.0005488361697099088,0.00037930927308172985,0.00013805452818060716,0.001046534600141336,0.00031391557795542994,0.00011732429149983736,0.00017273060001899787,0.00041252611455719,0.0002835144567125201,0.0004079420519940885,0.0006402337679603516,0.0011327424462213341,0.0005026623953216862,0.0006843424509989356,0.00021833344031418618,0.0005130992907814423]"
cvar,100,1.0,24,31,355.4380693853895,346.31219108003035,2.5675016525774197,0.04299443211845538,0.9211443218810597,0.018797119419790783,"[0.0004112240283683421,0.0003489037702433659,0.0005499049750873352,0.00014141101747785096,0.00025817705737421763,0.00013025367184667602,0.0012619252841423317,0.0009429377564419481,0.001644767899212035,0.00019330940553843905,0.0015845612554406699,0.0006057395604192787,0.0002242706991528588,0.0004066817395158503,0.00031076570565087645,0.00010521991625569947,0.001917877617666721,5.259551350321652e-05,0.00043669548720428426,0.00035388577469574117,9.749297554797101e-05,0.0004479669017595126,0.00038893520478211875,7.33514316338116e-05,0.00018821958585619317,4.262749385845963e-05,0.00046566819412248293,0.0015320006447790923,0.002149721605922769,0.00043391840758679677,0.00026326846804026636,0.00026046045885805253,9.764971580217014e-05,0.0003068404262150053,0.0010210470073953172,0.00024701955455133206,0.00015004055022733954,0.00016348763285649575,0.001273473612865973,5.774149506863408e-05,5.417191262719377e-05,0.0008048395011085856,0.0005778545841347077,0.00014333062000768563,0.0004397848243009375,0.0007055527081409929,5.5956987646262955e-05,0.000753214055192175,0.001902610345036133,0.0005022395851214276,0.00015206302796235194,0.0011275693093327772,0.0002470144267278851,0.00022787185734591425,0.0005722466632912195,0.00036880253980975435,0.00024701305253194047,0.0003333727837163449,0.00016339638797899323,0.00019801206245844907,0.0002759221279968156,0.00038063279661507593,0.0007570910107179977,0.0005541643938184599,0.0013190360221478985,0.0005599372227613781,0.0010687835315170288,0.0005805622547684812,0.0005656905891305532,0.0003600232532553587,0.0009082556845401317,0.0005830122726000421,3.4377824420091174e-05,0.00030042048252916005,0.0001364978110207277,0.00041312621210494183,0.0002908226005414568,0.00033333818302078513,0.00027168624444171826,0.00016980832014772118,0.0009702716855545591,0.00012835195225724123,0.0003294831904105598,0.0002334161051963702,0.0005010693917812729,0.00027722462644241217,5.560664699246769e-05,0.0014205514968205222,0.00020494209123878866,4.299653020157482e-05,7.928878328596151e-05,0.0003170544152631333,0.000174231049584482,0.00031143655176313925,0.0006419028646100983,0.0016155417862325579,0.0004351436928178791,0.0007146215065936154,0.00011498942158677327,0.00044973063583150986]"
bernstein,100,1.5,24,31,389.8949207040809,372.4653201541259,4.470332806203336,0.06937225948166624,0.8477679372749727,0.0050632074107295226,"[0.00028959525455685847,0.0002265355109338334,0.0004472391689204082,5.8860429296596246e-05,0.00014448644962042584,5.207267426530107e-05,0.00155416513088094,0.0010032954822072576,0.0023157651027348454,9.382192311888629e-05,0.0021892407456158393,0.0005168890246463487,0.00011710313958141402,0.00028482706235930796,0.0001905653676388746,3.788344191338122e-05,0.0029194886961989163,1.348391647197328e-05,0.0003168169367652758,0.00023138512365270593,3.381315955537845e-05,0.0003291206515037555,0.00026645282923199083,2.213011716532969e-05,9.016078721448998e-05,9.860967159107813e-06,0.00034875604710723167,0.0020807903538780617,0.003468612974025929,0.00031380959617945147,0.00014876050421096216,0.00014639816963771582,3.389419967808636e-05,0.00018698185972890327,0.0011305814402365515,0.00013526594778396565,6.42955080127238e-05,7.307473201195558e-05,0.0015755987004122509,1.5494997537500517e-05,1.4090182042910445e-05,0.0007911974484905693,0.00048168286462639336,6.0055687192141224e-05,0.00032017364524125895,0.0006495274399182407,1.4787210204248055e-05,0.000716362258615695,0.0028844851383027672,0.00039050705285677376,6.559208561088767e-05,0.0013122671731679559,0.0001352617567037425,0.00011992020296044397,0.00047470354677855016,0.0002461082017963345,0.00013526063355072463,0.00021163843104454548,7.301391833585655e-05,9.724717025828228e-05,0.00015956012756019873,0.0002579978878915546,0.0007218949841265667,0.0004524328927919618,0.0016611300434599924,0.0004595039360246203,0.00121086742938508,0.000485064872607704,0.0004665875491811476,0.0002374062982507251,0.0009484442013346999,0.00048813187893820736,7.158756280820545e-06,0.00018116982812116725,5.583759075368286e-05,0.0002915998634635848,0.00017259528030208221,0.00021160562020251762,0.0001559169662075558,7.73278836360813e-05,0.0010472532917358587,5.094337958063129e-05,0.00020796065405864094,0.00012430042930309173,0.0003891468580011079,0.000160685971317551,1.4649538668618245e-05,0.001857153246699242,0.00010236828246668023,9.988352001701648e-06,2.4850899103245e-05,0.00019635343085532827,8.03508697260331e-05,0.00019118006191410172,0.0005637691151104441,0.0022540423304622083,0.00031513529654971786,0.000662074562168881,4.324334113930733e-05,0.0003310600264414231]"
cantelli,100,1.5,24,31,4471.017781221632,3568.044743849986,20.196140600561943,0.03966520166472387,0.9301245872615599,9.468296015057998e-112,"[0.0004274347695162821,0.0003664855657754194,0.0005607705728792185,0.00015681117310827828,0.00027630846880368507,0.00014511400427703392,0.0012134391947587458,0.0009262837205737325,0.0015499477702408833,0.00021050937077977152,0.0014975329620137104,0.0006136988803384279,0.0002420751238898705,0.0004230163134455018,0.0003288077510248251,0.0001186299040444335,0.0017856276886385656,6.153004755367294e-05,0.00045214683033509875,0.00037138513564304504,0.00011038018434589311,0.00046304804393079214,0.0004057187221970468,8.433236344377779e-05,0.0002052892680100198,5.0404823738307824e-05,0.0004801272530352969,0.001451628992853431,0.0019832600832337425,0.0004494577965152549,0.0002814214694820444,0.0002786024017830518,0.00011054791591550716,0.00032491191184468634,0.0009972638528870684,0.0002650792556403903,0.00016581779424595908,0.00017978703056033187,0.0012237091385273327,6.722526462903618e-05,6.327793958348077e-05,0.0007995743802968829,0.0005873143472449059,0.00015881761892622162,0.00045513674277512605,0.0007074008873975508,6.525371620755373e-05,0.0007517682203403578,0.0017725380399053908,0.0005152626669573512,0.00016792378713947805,0.0010933417531834564,0.0002650740870017158,0.0002457268354304809,0.0005819965163064002,0.0003860258376001435,0.00026507270186594035,0.0003511791700564685,0.00017969249949577055,0.00021532432262425639,0.0002940995993317303,0.00039760681677000737,0.0007553672397244664,0.0005648222695719024,0.001264150089696242,0.0005703097904206339,0.0010404190470088537,0.0005898805369840233,0.0005757745196953547,0.0003774142856165434,0.000894613458549718,0.0005922017461755041,4.108814630738005e-05,0.0003185325555283162,0.00015166773975202138,0.00042928403500620344,0.0003089774793254801,0.0003511450139212179,0.0002898600863857725,0.00018632713784082848,0.0009511762819549077,0.00014311409565524147,0.0003473379697869789,0.0002513413191216746,0.0005141414602161896,0.00029540230556072446,6.486623576605075e-05,0.0013538247105063079,0.0002224060655022968,5.081911422197134e-05,9.078055957773449e-05,0.00033504210169905496,0.00019089395655242074,0.0003294732184762696,0.0006477775651248332,0.0015245259411905162,0.000450644390417626,0.0007158607279661726,0.0001290074972934541,0.00046475200493746447]"
cvar,100,1.5,24,31,355.4380693853894,337.4987543467317,5.047100067158734,0.06939140935787078,0.8476719624077512,0.018827269423278163,"[0.00028945190354575273,0.00022638840840828996,0.00044713176972474935,5.876785742771277e-05,0.00014434974498563546,5.1986221699512156e-05,0.0015545856844831193,0.0010034368351019122,0.002316504022672769,9.370526840669303e-05,0.0021899349568403298,0.0005168054400495609,0.00011697554529799424,0.0002846831585227782,0.00019042024097330791,3.781190005657653e-05,0.002920386772527082,1.3448433070587635e-05,0.00031667746447867293,0.00023123800899639674,3.3746538581007603e-05,0.00032898330853106027,0.0002663071783030718,2.2079757124684406e-05,9.004617461127163e-05,9.83281512801257e-06,0.00034862254503151876,0.002081443390169226,0.003469570467893539,0.00031366963770885586,0.00014862268508264952,0.00014626095708854427,3.382747744841652e-05,0.00018683712951512394,0.0011307882323700219,0.0001351319151844626,6.41984304743854e-05,7.297103141030337e-05,0.001576029608072765,1.545576585130324e-05,1.4053547060523056e-05,0.0007912329308238869,0.00048158678016487085,5.9962095850258875e-05,0.00032003473174150904,0.000649497580666824,1.4749274669490994e-05,0.0007163624446419135,0.002885376579625958,0.00039038334262497365,6.549398092428058e-05,0.0013125672367364173,0.00013512772540489188,0.00011979150008836756,0.000474605092593049,0.0002459613816718787,0.00013512660260116513,0.00021149172736610814,7.29102610368628e-05,9.712869026273613e-05,0.0001594198200868663,0.0002578516487759364,0.0007218977255485451,0.00045232713690953875,0.0016616016262215097,0.0004594004543388853,0.0012111155770680128,0.00048496994986552225,0.0004664863873317794,0.00023725924503469563,0.0009485576254670788,0.000488038017153581,7.136694053143357e-06,0.00018102582564522617,5.574767290241583e-05,0.0002914567565982109,0.00017245255097522507,0.00021145891802916861,0.00015577744724818124,7.722123788241652e-05,0.0010474171780392194,5.085800282485402e-05,0.0002078141368329764,0.00012417008569087104,0.00038902279682717433,0.0001605454303338709,1.4611858077539995e-05,0.0018577136528997304,0.00010224721997662012,9.959927528036907e-06,2.4796423125271113e-05,0.00019620774520682347,8.02422270920035e-05,0.00019103487115868664,0.0005637034419887225,0.0022547598984754193,0.0003149955507060443,0.0006620502181883104,4.31657893618445e-05,0.00033092303912442007]"
bernstein,20,0.0,25,32,69.23273530409142,69.23273530409142,0.0,0.04999999999999999,1.0,0.005355342024033333,"[0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025]"
cantelli,20,0.0,25,32,399.49968710876345,399.49968710876345,0.0,0.04999999999999999,1.0,9.091232271089766e-88,"[0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025]"
cvar,20,0.0,25,32,62.08714726407079,62.08714726407078,2.2888561226303407e-14,0.049999999999999996,1.0,0.018897541258535065,"[0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001]"
bernstein,20,0.5,25,32,69.23273530409142,68.47266992669402,1.0978410343877871,0.0972513791749761,0.9527522681855594,0.00542322893628502,"[0.0045967252702938085,0.002323601329529565,0.0020395631986403666,0.0020076201943724685,0.0012445808913968933,0.0008541353062120549,0.00486256895883438,0.0037883230562336073,0.0010981405963754992,0.0010614211114155475,0.004568892991735608,0.0031035307105937967,0.004738508208049467,0.0017950640216677631,0.0015182526787384176,0.0029806039454896493,0.0009293200611359368,0.001568229934824766,0.001776461570319712,0.0031444559650206276]"
